open_time,open,high,low,close,volume,time_scale,close_price,weighted_avg_price,average_price
2023-01-01,39428.0,45306.0,39394.0,45100.0,164932074.13932198,43200,45100.0,42865.600000000006,42307.0
2023-01-31,45130.0,60600.0,44300.0,54414.0,220388676.14238483,43200,54414.0,51771.600000000006,51111.0
2023-03-02,54414.0,57000.0,44501.0,54024.0,191923281.16159117,43200,54024.0,52792.600000000006,52484.75
2023-04-01,54024.0,54978.0,50550.0,54905.0,133672321.62460949,43200,54905.0,53872.4,53614.25
2023-05-01,54905.0,56871.0,51011.0,51893.0,107594526.12617667,43200,51893.0,53314.600000000006,53670.0
2023-05-31,51900.0,52400.0,46602.0,50350.0,106889890.74083954,43200,50350.0,50320.4,50313.0
2023-06-30,50350.0,51900.0,48510.0,49154.0,101131484.20964913,43200,49154.0,49813.600000000006,49978.5
2023-07-30,49153.0,50685.0,48601.0,49722.0,94269600.18497314,43200,49722.0,49576.600000000006,49540.25
2023-08-29,49775.0,50650.0,49400.0,49950.0,86505372.26320572,43200,49950.0,49945.0,49943.75
2023-09-28,49940.0,54480.0,49860.0,51960.0,124152472.47368813,43200,51960.0,51640.0,51560.0
2023-10-28,51960.0,52650.0,50500.0,50800.0,141152397.76686946,43200,50800.0,51342.0,51477.5
2023-11-27,50800.0,51090.0,49800.0,50836.0,140531180.73750386,43200,50836.0,50672.4,50631.5
2023-12-27,50830.0,51259.0,50500.0,50929.0,23540349.496447455,43200,50929.0,50889.40000000001,50879.5
