open_time,open,high,low,close,volume,time_scale,close_price,weighted_avg_price,average_price
2023-01-01,39578.0,41500.0,39552.0,41019.0,115690.62901,1440,41019.0,40533.600000000006,40412.25
2023-01-02,41019.0,41480.0,40300.0,40704.0,111295.398715,1440,40704.0,40841.4,40875.75
2023-01-03,40704.0,40995.0,40000.0,40785.0,122345.066689,1440,40785.0,40653.8,40621.0
2023-01-04,40785.0,40899.0,40200.0,40299.0,116601.178441,1440,40299.0,40496.4,40545.75
2023-01-05,40299.0,40723.0,40100.0,40579.0,73152.206923,1440,40579.0,40456.0,40425.25
2023-01-06,40579.0,40820.0,40307.0,40501.0,55806.162046,1440,40501.0,40541.600000000006,40551.75
2023-01-07,40501.0,41280.0,40402.0,40999.0,87903.777224,1440,40999.0,40836.200000000004,40795.5
2023-01-08,40999.0,41800.0,40950.0,41140.0,156722.266569,1440,41140.0,41205.8,41222.25
2023-01-09,41140.0,41455.0,40850.0,41009.0,184507.264313,1440,41009.0,41092.600000000006,41113.5
2023-01-10,41009.0,41500.0,40901.0,41179.0,151720.652652,1440,41179.0,41153.600000000006,41147.25
2023-01-11,41179.0,41390.0,41018.0,41369.0,81914.861227,1440,41369.0,41265.0,41239.0
2023-01-12,41369.0,41394.0,41100.0,41170.0,126891.842307,1440,41170.0,41240.600000000006,41258.25
2023-01-13,41170.0,41350.0,41110.0,41260.0,89638.135012,1440,41260.0,41230.0,41222.5
2023-01-14,41260.0,41298.0,40950.0,41153.0,206604.304112,1440,41153.0,41162.8,41165.25
2023-01-15,41153.0,41250.0,41000.0,41217.0,117305.617144,1440,41217.0,41167.399999999994,41155.0
2023-01-16,41217.0,41840.0,41101.0,41602.0,113965.527612,1440,41602.0,41472.4,41440.0
2023-01-17,41602.0,42355.0,41400.0,41999.0,106540.723837,1440,41999.0,41871.0,41839.0
2023-01-18,41999.0,43989.0,41917.0,43645.0,145464.257447,1440,43645.0,43039.0,42887.5
2023-01-19,43645.0,44345.0,43356.0,43997.0,152500.707727,1440,43997.0,43868.0,43835.75
2023-01-20,43997.0,44280.0,43500.0,43996.0,130433.693588,1440,43996.0,43953.8,43943.25
2023-01-21,43996.0,44986.0,43360.0,44932.0,238119.465032,1440,44932.0,44441.2,44318.5
2023-01-22,44932.0,45870.0,44900.0,45210.0,226560.351251,1440,45210.0,45224.4,45228.0
2023-01-23,45210.0,45518.0,44900.0,45060.0,196626.28039200002,1440,45060.0,45149.6,45172.0
2023-01-24,45060.0,45200.0,43200.0,43601.0,271724.61039,1440,43601.0,44132.4,44265.25
2023-01-25,43601.0,44355.0,43301.0,44133.0,153566.569535,1440,44133.0,43904.600000000006,43847.5
2023-01-26,44133.0,44950.0,44000.0,44713.0,158048.153978,1440,44713.0,44501.8,44449.0
2023-01-27,44713.0,44993.0,44536.0,44660.0,64233.210354,1440,44660.0,44712.4,44725.5
2023-01-28,44660.0,44987.0,44250.0,44280.0,128207.468585,1440,44280.0,44491.4,44544.25
2023-01-29,44280.0,45000.0,44250.0,44922.0,131434.843459,1440,44922.0,44674.8,44613.0
2023-01-30,44922.0,45039.0,44751.0,44960.0,146284.696977,1440,44960.0,44926.4,44918.0
2023-01-31,44960.0,45418.0,44800.0,45089.0,123210.03065,1440,45089.0,45071.2,45066.75
2023-02-01,45089.0,45394.0,45051.0,45275.0,114721.346744,1440,45275.0,45216.8,45202.25
2023-02-02,45275.0,45397.0,44850.0,45066.0,203981.65028,1440,45066.0,45130.8,45147.0
2023-02-03,45066.0,45395.0,45000.0,45151.0,63655.070247,1440,45151.0,45152.600000000006,45153.0
2023-02-04,45151.0,45313.0,45050.0,45179.0,68365.48596,1440,45179.0,45174.40000000001,45173.25
2023-02-05,45179.0,45277.0,44950.0,45150.0,169054.00777,1440,45150.0,45141.2,45139.0
2023-02-06,45150.0,45379.0,45100.0,45345.0,135003.114064,1440,45345.0,45263.8,45243.5
2023-02-07,45345.0,45500.0,45210.0,45325.0,133001.063815,1440,45325.0,45341.0,45345.0
2023-02-08,45325.0,45800.0,45100.0,45499.0,165448.575727,1440,45499.0,45444.600000000006,45431.0
2023-02-09,45499.0,46200.0,45350.0,46110.0,102746.767066,1440,46110.0,45853.8,45789.75
2023-02-10,46110.0,46724.0,46042.0,46231.0,103732.152312,1440,46231.0,46267.600000000006,46276.75
2023-02-11,46231.0,46960.0,46200.0,46302.0,90852.951241,1440,46302.0,46399.0,46423.25
2023-02-12,46302.0,47357.0,46220.0,46900.0,157490.709069,1440,46900.0,46735.8,46694.75
2023-02-13,46900.0,47303.0,46884.0,47091.0,140170.926059,1440,47091.0,47053.8,47044.5
2023-02-14,47091.0,47229.0,46900.0,46900.0,145328.813631,1440,46900.0,47004.0,47030.0
2023-02-15,46900.0,48109.0,46850.0,47530.0,214289.368714,1440,47530.0,47383.8,47347.25
2023-02-16,47530.0,48050.0,47210.0,48049.0,200061.807409,1440,48049.0,47777.600000000006,47709.75
2023-02-17,48049.0,48999.0,47934.0,48780.0,106904.266678,1440,48780.0,48508.4,48440.5
2023-02-18,48780.0,48989.0,48500.0,48500.0,149970.743255,1440,48500.0,48653.8,48692.25
2023-02-19,48500.0,49600.0,48350.0,49484.0,195433.047185,1440,49484.0,49083.600000000006,48983.5
2023-02-20,49484.0,50995.0,49477.0,50210.0,204736.967232,1440,50210.0,50075.200000000004,50041.5
2023-02-21,50210.0,50597.0,49500.0,50485.0,250860.51631,1440,50485.0,50255.4,50198.0
2023-02-22,50485.0,53479.0,50350.0,52601.0,245584.693741,1440,52601.0,51903.200000000004,51728.75
2023-02-23,52601.0,54490.0,52300.0,54450.0,205098.102652,1440,54450.0,53658.2,53460.25
2023-02-24,54450.0,56799.0,54296.0,55668.0,253476.315907,1440,55668.0,55376.2,55303.25
2023-02-25,55668.0,59550.0,55667.0,58800.0,360775.696148,1440,58800.0,57697.0,57421.25
2023-02-26,58800.0,62000.0,52816.0,57499.0,710844.347042,1440,57499.0,57722.8,57778.75
2023-02-27,57499.0,58699.0,56501.0,58498.0,188452.561562,1440,58498.0,57939.0,57799.25
2023-02-28,58498.0,58797.0,56952.0,57481.0,208465.560333,1440,57481.0,57841.8,57932.0
2023-03-01,57481.0,58000.0,54700.0,54700.0,391196.211742,1440,54700.0,55916.2,56220.25
2023-03-02,54700.0,56000.0,54400.0,55898.0,197106.53226,1440,55898.0,55379.2,55249.5
2023-03-03,55898.0,57300.0,55563.0,56316.0,184736.337026,1440,56316.0,56278.6,56269.25
2023-03-04,56316.0,56900.0,54606.0,54606.0,210580.3677,1440,54606.0,55406.8,55607.0
2023-03-05,54606.0,55607.0,50607.0,51499.0,290577.055353,1440,51499.0,52763.600000000006,53079.75
2023-03-06,51499.0,52500.0,50100.0,50375.0,204436.431936,1440,50375.0,50969.8,51118.5
2023-03-07,50375.0,53097.0,49650.0,52361.0,204155.432794,1440,52361.0,51568.8,51370.75
2023-03-08,52361.0,52663.0,51093.0,51301.0,66800.082345,1440,51301.0,51743.8,51854.5
2023-03-09,51301.0,51749.0,50839.0,51346.0,116815.099147,1440,51346.0,51316.200000000004,51308.75
2023-03-10,51346.0,52320.0,47355.0,48053.0,229312.558567,1440,48053.0,49425.4,49768.5
2023-03-11,48053.0,48649.0,44444.0,44980.0,224326.938657,1440,44980.0,46221.200000000004,46531.5
2023-03-12,44980.0,48218.0,44900.0,46472.0,188424.528058,1440,46472.0,46208.399999999994,46142.5
2023-03-13,46472.0,48000.0,45719.0,47373.0,173177.539495,1440,47373.0,46987.40000000001,46891.0
2023-03-14,47373.0,50000.0,47100.0,48739.0,193467.397194,1440,48739.0,48390.2,48303.0
2023-03-15,48739.0,49714.0,48000.0,48800.0,207203.781886,1440,48800.0,48810.600000000006,48813.25
2023-03-16,48800.0,50000.0,48500.0,48900.0,113691.617632,1440,48900.0,49020.0,49050.0
2023-03-17,48900.0,49418.0,48700.0,48800.0,141549.93728399999,1440,48800.0,48923.6,48954.5
2023-03-18,48800.0,49034.0,48200.0,48843.0,163861.7819,1440,48843.0,48744.0,48719.25
2023-03-19,48843.0,51200.0,48644.0,50857.0,165106.261521,1440,50857.0,50080.200000000004,49886.0
2023-03-20,50857.0,52990.0,50707.0,52946.0,202327.066767,1440,52946.0,52089.200000000004,51875.0
2023-03-21,52946.0,54000.0,51893.0,52530.0,136859.341677,1440,52530.0,52779.8,52842.25
2023-03-22,52530.0,52800.0,51900.0,52690.0,116174.393197,1440,52690.0,52522.0,52480.0
