open_time,open,high,low,close,volume,time_scale,close_price,weighted_avg_price,average_price
2023-01-01,39428.0,41500.0,39394.0,40806.0,5455425.242371089,1440,40806.0,40386.8,40282.0
2023-01-02,40820.0,41347.0,40050.0,40556.0,4105961.3176597743,1440,40556.0,40665.8,40693.25
2023-01-03,40555.0,40900.0,40103.0,40630.0,3396366.148975859,1440,40630.0,40563.6,40547.0
2023-01-04,40629.0,40750.0,40233.0,40302.0,3752177.992179586,1440,40302.0,40443.200000000004,40478.5
2023-01-05,40340.0,40430.0,39861.0,40216.0,3535264.521592357,1440,40216.0,40212.600000000006,40211.75
2023-01-06,40298.0,40820.0,40205.0,40423.0,3009723.2467179187,1440,40423.0,40433.8,40436.5
2023-01-07,40423.0,41155.0,40200.0,40840.0,4968519.640560407,1440,40840.0,40691.6,40654.5
2023-01-08,40890.0,41498.0,40840.0,40906.0,4735872.06129702,1440,40906.0,41008.0,41033.5
2023-01-09,40906.0,41144.0,40500.0,40650.0,6801710.755945837,1440,40650.0,40770.0,40800.0
2023-01-10,40651.0,40985.0,40620.0,40843.0,3901628.0916043245,1440,40843.0,40788.4,40774.75
2023-01-11,40841.0,41248.0,40787.0,40983.0,3831168.948121158,1440,40983.0,40968.40000000001,40964.75
2023-01-12,41000.0,41200.0,40690.0,40892.0,5729552.59867986,1440,40892.0,40934.8,40945.5
2023-01-13,40892.0,41100.0,40801.0,40901.0,3604529.1281221732,1440,40901.0,40919.0,40923.5
2023-01-14,40902.0,41088.0,40313.0,40788.0,9249633.877870832,1440,40788.0,40775.8,40772.75
2023-01-15,40788.0,41095.0,40500.0,40962.0,4995935.941123562,1440,40962.0,40861.399999999994,40836.25
2023-01-16,40962.0,41580.0,40750.0,41420.0,5146773.329897385,1440,41420.0,41226.4,41178.0
2023-01-17,41420.0,41998.0,41400.0,41728.0,4884085.468548748,1440,41728.0,41654.8,41636.5
2023-01-18,41730.0,44002.0,41500.0,43398.0,8168058.692166602,1440,43398.0,42805.600000000006,42657.5
2023-01-19,43398.0,44180.0,43311.0,43901.0,5587624.231384187,1440,43901.0,43738.2,43697.5
2023-01-20,43901.0,44109.0,43000.0,43390.0,5101610.291574107,1440,43390.0,43558.0,43600.0
2023-01-21,43250.0,44750.0,42900.0,44590.0,10233884.982067952,1440,44590.0,44016.0,43872.5
2023-01-22,44600.0,45306.0,44521.0,45050.0,7786770.218098803,1440,45050.0,44905.4,44869.25
2023-01-23,45050.0,45150.0,44300.0,44892.0,7658392.927806297,1440,44892.0,44856.8,44848.0
2023-01-24,44930.0,45080.0,42760.0,43401.0,8290179.484825299,1440,43401.0,43914.4,44042.75
2023-01-25,43403.0,44300.0,43164.0,44111.0,5880595.26057218,1440,44111.0,43817.8,43744.5
2023-01-26,44165.0,44800.0,44000.0,44665.0,4517204.944481327,1440,44665.0,44459.0,44407.5
2023-01-27,44665.0,45144.0,44444.0,44501.0,3867408.7162183905,1440,44501.0,44651.00000000001,44688.5
2023-01-28,44569.0,44900.0,43997.0,44200.0,5112316.330781866,1440,44200.0,44373.200000000004,44416.5
2023-01-29,44200.0,44819.0,44200.0,44600.0,4981553.674087628,1440,44600.0,44483.8,44454.75
2023-01-30,44600.0,45222.0,44402.0,45100.0,6642146.073989452,1440,45100.0,44884.8,44831.0
2023-01-31,45130.0,45200.0,44700.0,44981.0,5019245.484504112,1440,44981.0,44998.4,45002.75
2023-02-01,44936.0,45310.0,44854.0,45055.0,4853092.94429636,1440,45055.0,45042.0,45038.75
2023-02-02,45060.0,45127.0,44300.0,44674.0,9941187.775540493,1440,44674.0,44767.0,44790.25
2023-02-03,44700.0,45250.0,44674.0,45069.0,4833263.959594836,1440,45069.0,44952.40000000001,44923.25
2023-02-04,45069.0,45112.0,44700.0,44919.0,3829258.874473902,1440,44919.0,44943.8,44950.0
2023-02-05,44919.0,45194.0,44814.0,45138.0,5797966.356766344,1440,45138.0,45040.600000000006,45016.25
2023-02-06,45138.0,45390.0,44991.0,45176.0,4599488.522798023,1440,45176.0,45174.2,45173.75
2023-02-07,45176.0,45500.0,45042.0,45099.0,5032448.04376093,1440,45099.0,45183.2,45204.25
2023-02-08,45090.0,45402.0,44851.0,45305.0,6566738.595088956,1440,45305.0,45190.600000000006,45162.0
2023-02-09,45305.0,46250.0,45200.0,46000.0,4918758.704453167,1440,46000.0,45751.0,45688.75
2023-02-10,46039.0,46578.0,45980.0,46270.0,4229192.787710853,1440,46270.0,46227.4,46216.75
2023-02-11,46264.0,46496.0,46128.0,46220.0,2919828.146065976,1440,46220.0,46265.6,46277.0
2023-02-12,46220.0,47030.0,46200.0,46765.0,4120125.2495093504,1440,46765.0,46596.0,46553.75
2023-02-13,46764.0,47500.0,46750.0,47000.0,6043992.269315476,1440,47000.0,47002.8,47003.5
2023-02-14,47000.0,47200.0,46606.0,46633.0,5401350.122357694,1440,46633.0,46814.4,46859.75
2023-02-15,46627.0,47277.0,46600.0,46868.0,8806632.605341002,1440,46868.0,46848.0,46843.0
2023-02-16,46868.0,47300.0,46600.0,47235.0,11637868.563190889,1440,47235.0,47047.6,47000.75
2023-02-17,47216.0,48499.0,47100.0,48114.0,6477991.258049414,1440,48114.0,47808.600000000006,47732.25
2023-02-18,48154.0,48531.0,47995.0,48003.0,4471787.557877613,1440,48003.0,48137.2,48170.75
2023-02-19,48003.0,49750.0,47999.0,49634.0,7239112.31379973,1440,49634.0,49004.0,48846.5
2023-02-20,49650.0,50355.0,49250.0,49560.0,9097103.035007408,1440,49560.0,49675.0,49703.75
2023-02-21,49555.0,50200.0,48800.0,50128.0,7953604.492586302,1440,50128.0,49762.2,49670.75
2023-02-22,50128.0,52998.0,50050.0,52421.0,8682905.798803335,1440,52421.0,51603.600000000006,51399.25
2023-02-23,52425.0,53936.0,51628.0,53631.0,8954704.716716597,1440,53631.0,53050.200000000004,52905.0
2023-02-24,53634.0,56798.0,53631.0,55403.0,9815011.977986714,1440,55403.0,54973.8,54866.5
2023-02-25,55499.0,58697.0,55300.0,58446.0,12776101.65662437,1440,58446.0,57277.600000000006,56985.5
2023-02-26,58500.0,60600.0,50000.0,57100.0,21751361.453964494,1440,57100.0,56660.0,56550.0
2023-02-27,57100.0,58300.0,55999.0,58074.0,8126733.721095395,1440,58074.0,57509.40000000001,57368.25
2023-02-28,58074.0,58450.0,56721.0,57488.0,7020883.158486647,1440,57488.0,57644.2,57683.25
2023-03-01,57489.0,57986.0,54201.0,54414.0,9470935.996618453,1440,54414.0,55700.8,56022.5
2023-03-02,54414.0,55950.0,53561.0,55499.0,5997467.761075944,1440,55499.0,54984.600000000006,54856.0
2023-03-03,55499.0,57000.0,55420.0,56252.0,6764594.672848709,1440,56252.0,56084.600000000006,56042.75
2023-03-04,56300.0,56389.0,54511.0,54518.0,6160987.508405957,1440,54518.0,55247.2,55429.5
2023-03-05,54520.0,55285.0,50601.0,51620.0,9642364.65966597,1440,51620.0,52729.2,53006.5
2023-03-06,51620.0,52280.0,50000.0,50193.0,6642674.564194809,1440,50193.0,50857.2,51023.25
2023-03-07,50193.0,53000.0,49521.0,52289.0,7811378.223460036,1440,52289.0,51458.4,51250.75
2023-03-08,52289.0,52690.0,50900.0,51022.0,4998896.283465754,1440,51022.0,51584.600000000006,51725.25
2023-03-09,51012.0,51685.0,50651.0,51397.0,3955068.154563382,1440,51397.0,51228.40000000001,51186.25
2023-03-10,51397.0,51950.0,47500.0,48300.0,9351855.904492354,1440,48300.0,49489.4,49786.75
2023-03-11,48349.0,48700.0,44501.0,44850.0,9938968.707646688,1440,44850.0,46250.0,46600.0
2023-03-12,44850.0,48200.0,44804.0,46301.0,9601464.380767189,1440,46301.0,46091.200000000004,46038.75
2023-03-13,46315.0,47770.0,46000.0,47230.0,7098726.547991094,1440,47230.0,46909.0,46828.75
2023-03-14,47231.0,49550.0,47103.0,48400.0,8353827.870046025,1440,48400.0,48136.8,48071.0
2023-03-15,48401.0,49500.0,47300.0,48808.0,6716477.190957576,1440,48808.0,48563.4,48502.25
2023-03-16,48858.0,49197.0,48244.0,48900.0,4472722.124405038,1440,48900.0,48819.8,48799.75
2023-03-17,48930.0,49200.0,48302.0,48624.0,3997664.476937061,1440,48624.0,48736.0,48764.0
2023-03-18,48624.0,48800.0,47800.0,48500.0,7550688.972889939,1440,48500.0,48444.8,48431.0
2023-03-19,48460.0,50380.0,48300.0,50125.0,7235755.132236146,1440,50125.0,49478.0,49316.25
2023-03-20,50126.0,52890.0,50126.0,52799.0,6672051.5282871,1440,52799.0,51748.0,51485.25
2023-03-21,52798.0,53911.0,51703.0,52360.0,6638659.504352075,1440,52360.0,52626.4,52693.0
2023-03-22,52300.0,53250.0,52151.0,52779.0,4984362.514148176,1440,52779.0,52651.8,52620.0
2023-03-23,52779.0,53148.0,51353.0,51955.0,4945774.766824794,1440,51955.0,52238.0,52308.75
2023-03-24,51957.0,52478.0,51600.0,52042.0,4677001.595952943,1440,52042.0,52023.8,52019.25
2023-03-25,52034.0,52999.0,51623.0,52282.0,5763127.850395189,1440,52282.0,52244.00000000001,52234.5
2023-03-26,52280.0,52555.0,52002.0,52150.0,3373723.444494484,1440,52150.0,52227.4,52246.75
2023-03-27,52136.0,52750.0,52080.0,52524.0,4930423.517467133,1440,52524.0,52402.8,52372.5
2023-03-28,52524.0,53240.0,52400.0,52826.0,4612378.698181906,1440,52826.0,52763.200000000004,52747.5
2023-03-29,52822.0,53250.0,52510.0,52932.0,7914015.637023213,1440,52932.0,52889.200000000004,52878.5
2023-03-30,52932.0,54987.0,52850.0,54339.0,7729395.7063031625,1440,54339.0,53889.40000000001,53777.0
2023-03-31,54350.0,54599.0,54000.0,54024.0,3390783.2621113346,1440,54024.0,54199.40000000001,54243.25
2023-04-01,54024.0,54392.0,53710.0,53775.0,3872292.3275769674,1440,53775.0,53935.200000000004,53975.25
2023-04-02,53790.0,54090.0,53010.0,53480.0,3967952.1073298873,1440,53480.0,53570.0,53592.5
2023-04-03,53480.0,53982.0,51460.0,51890.0,8803376.695660569,1440,51890.0,52540.4,52703.0
2023-04-04,51830.0,52000.0,50660.0,51730.0,6560131.82135005,1440,51730.0,51590.0,51555.0
2023-04-05,51730.0,52400.0,51444.0,51820.0,5181851.662686559,1440,51820.0,51842.8,51848.5
2023-04-06,51820.0,52333.0,51603.0,52150.0,3507535.0887227496,1440,52150.0,52011.2,51976.5
2023-04-07,52126.0,52499.0,52001.0,52014.0,3099114.3215343948,1440,52014.0,52130.8,52160.0
2023-04-08,52009.0,52390.0,51830.0,52216.0,3001985.230925128,1440,52216.0,52132.200000000004,52111.25
2023-04-09,52268.0,52400.0,51800.0,51905.0,3355455.5444474164,1440,51905.0,52055.6,52093.25
2023-04-10,51902.0,52094.0,51110.0,51424.0,4304332.71842494,1440,51424.0,51590.8,51632.5
2023-04-11,51423.0,51830.0,51200.0,51500.0,5371523.79293263,1440,51500.0,51490.6,51488.25
2023-04-12,51509.0,51990.0,51500.0,51630.0,2858891.989839616,1440,51630.0,51651.8,51657.25
2023-04-13,51660.0,51772.0,51200.0,51320.0,4454107.866983714,1440,51320.0,51454.4,51488.0
2023-04-14,51300.0,51394.0,50710.0,50841.0,5497089.504556037,1440,50841.0,51017.200000000004,51061.25
2023-04-15,50835.0,51085.0,50750.0,50835.0,4092657.477943916,1440,50835.0,50868.0,50876.25
2023-04-16,50835.0,51198.0,50550.0,50902.0,4002649.346875197,1440,50902.0,50877.4,50871.25
2023-04-17,50905.0,51692.0,50753.0,51339.0,5133472.709609957,1440,51339.0,51205.600000000006,51172.25
2023-04-18,51338.0,51549.0,51210.0,51312.0,4136099.6799664265,1440,51312.0,51344.200000000004,51352.25
2023-04-19,51312.0,52828.0,51302.0,52679.0,6841932.652176747,1440,52679.0,52160.0,52030.25
2023-04-20,52685.0,53500.0,52510.0,53316.0,5794855.52255236,1440,53316.0,53065.4,53002.75
2023-04-21,53359.0,53500.0,52751.0,53396.0,3771395.4119828306,1440,53396.0,53280.40000000001,53251.5
2023-04-22,53400.0,53890.0,53305.0,53720.0,3397063.6655436456,1440,53720.0,53607.0,53578.75
2023-04-23,53720.0,53900.0,52950.0,53051.0,3156117.69908447,1440,53051.0,53334.4,53405.25
2023-04-24,53051.0,53378.0,52800.0,52916.0,3668635.60568147,1440,52916.0,53012.200000000004,53036.25
2023-04-25,52850.0,53177.0,52751.0,52908.0,3615056.0311367325,1440,52908.0,52918.8,52921.5
2023-04-26,52920.0,53600.0,52903.0,53580.0,5161884.797107286,1440,53580.0,53316.6,53250.75
2023-04-27,53591.0,53953.0,53200.0,53562.0,4205793.071620807,1440,53562.0,53573.600000000006,53576.5
2023-04-28,53562.0,53890.0,53558.0,53627.0,2486850.713327307,1440,53627.0,53652.8,53659.25
2023-04-29,53627.0,54650.0,53615.0,54205.0,5733416.403996516,1440,54205.0,54060.4,54024.25
2023-04-30,54249.0,54978.0,54155.0,54905.0,4638800.163033157,1440,54905.0,54638.4,54571.75
2023-05-01,54905.0,56600.0,54852.0,56140.0,5851887.087579431,1440,56140.0,55727.4,55624.25
2023-05-02,56118.0,56871.0,54782.0,55130.0,6470891.082129502,1440,55130.0,55606.200000000004,55725.25
2023-05-03,55130.0,55550.0,54583.0,55031.0,4537748.205693038,1440,55031.0,55065.0,55073.5
2023-05-04,55031.0,55280.0,54745.0,55156.0,3583927.7376609924,1440,55156.0,55073.6,55053.0
2023-05-05,55153.0,55279.0,54520.0,54605.0,3614827.6577500487,1440,54605.0,54832.4,54889.25
2023-05-06,54605.0,54850.0,54150.0,54165.0,4882286.793585177,1440,54165.0,54387.0,54442.5
2023-05-07,54165.0,54445.0,53400.0,53401.0,4037072.10786827,1440,53401.0,53762.4,53852.75
2023-05-08,53402.0,54800.0,53402.0,54479.0,4532113.6474185195,1440,54479.0,54112.40000000001,54020.75
2023-05-09,54479.0,54750.0,54000.0,54060.0,3766882.8780514384,1440,54060.0,54269.8,54322.25
2023-05-10,54060.0,54256.0,53550.0,53658.0,3843550.795315015,1440,53658.0,53836.4,53881.0
2023-05-11,53650.0,54245.0,53606.0,54100.0,2725512.0701864986,1440,54100.0,53940.2,53900.25
2023-05-12,54100.0,54300.0,53600.0,53634.0,2301779.9253314813,1440,53634.0,53853.600000000006,53908.5
2023-05-13,53634.0,53789.0,52813.0,52936.0,3524139.9070455586,1440,52936.0,53221.600000000006,53293.0
2023-05-14,52935.0,53278.0,52107.0,52109.0,3628276.0803132257,1440,52109.0,52507.600000000006,52607.25
2023-05-15,52109.0,52830.0,52107.0,52803.0,3301977.9272391307,1440,52803.0,52530.40000000001,52462.25
2023-05-16,52803.0,52835.0,52200.0,52221.0,2336079.1847202913,1440,52221.0,52456.0,52514.75
2023-05-17,52221.0,52387.0,51277.0,51298.0,4322896.29480921,1440,51298.0,51696.200000000004,51795.75
2023-05-18,51295.0,51898.0,51011.0,51851.0,3304735.149177414,1440,51851.0,51581.2,51513.75
2023-05-19,51851.0,51997.0,51500.0,51505.0,1887569.1098238616,1440,51505.0,51671.600000000006,51713.25
2023-05-20,51503.0,51840.0,51200.0,51546.0,2908172.1922095874,1440,51546.0,51527.0,51522.25
2023-05-21,51580.0,52381.0,51530.0,52165.0,3738871.0615355214,1440,52165.0,51964.2,51914.0
2023-05-22,52165.0,52850.0,52101.0,52600.0,3753935.9092627983,1440,52600.0,52463.2,52429.0
2023-05-23,52600.0,52776.0,52401.0,52515.0,3142253.4613726586,1440,52515.0,52561.4,52573.0
2023-05-24,52515.0,53195.0,52510.0,52800.0,3787720.759177216,1440,52800.0,52764.0,52755.0
2023-05-25,52800.0,53100.0,52600.0,52623.0,2734351.7862675725,1440,52623.0,52749.2,52780.75
2023-05-26,52649.0,52897.0,52120.0,52165.0,1954364.6057009401,1440,52165.0,52399.200000000004,52457.75
2023-05-27,52161.0,52508.0,52005.0,52055.0,3032488.4385051364,1440,52055.0,52156.8,52182.25
2023-05-28,52053.0,52198.0,51556.0,51560.0,3519268.595067786,1440,51560.0,51785.4,51841.75
2023-05-29,51560.0,52180.0,51500.0,51921.0,3786908.236131898,1440,51921.0,51816.4,51790.25
2023-05-30,51921.0,52129.0,51790.0,51893.0,2782037.4392474596,1440,51893.0,51925.2,51933.25
2023-05-31,51900.0,52075.0,51645.0,51801.0,3061695.458703731,1440,51801.0,51844.4,51855.25
2023-06-01,51801.0,52200.0,51730.0,52149.0,2475556.2230774453,1440,52149.0,52005.8,51970.0
2023-06-02,52100.0,52400.0,51600.0,51670.0,2265623.579311057,1440,51670.0,51888.0,51942.5
2023-06-03,51678.0,51808.0,51400.0,51430.0,2927884.6068735174,1440,51430.0,51549.2,51579.0
